	state	year	urate	children	nonwhite	finc	earn	age	ed	work	unearn
4156	57	1992	6.300000191	0	1	11439.77192	11439.77192	30	11	1	0
4157	57	1992	6.300000191	0	1	11439.77192	11439.77192	49	11	0	0
4158	57	1992	6.300000191	2	0	75289.7149	42098.36066	29	0	0	33.19135424
4159	57	1992	6.300000191	0	1	33947.52317	33947.52317	42	7	1	0
4160	57	1992	6.300000191	1	1	5600.912331	0	34	7	0	5.600912331
4161	57	1992	6.300000191	1	1	2182.708482	0	44	7	0	2.182708482
4162	57	1992	6.300000191	0	0	2287.954384	0	43	11	0	2.287954384
4163	57	1992	6.300000191	4	1	10851.76764	6293.018532	37	7	1	4.558749109
4164	57	1992	6.300000191	0	1	14910.59872	4919.101924	49	11	0	9.991496793
4165	57	1992	6.300000191	1	0	20576.71775	18303.63507	29	9	1	2.27308268
4166	57	1992	6.300000191	4	1	7829.3799	0	40	7	0	7.8293799
4167	57	1992	6.300000191	0	1	9265.071276	2324.561654	39	3	0	6.940509622
4168	57	1992	6.300000191	0	0	1146.265146	0	42	7	0	1.146265146
4169	57	1992	6.300000191	3	1	3294.654312	0	27	10	0	3.294654312
4170	57	1992	6.300000191	2	1	6147.733428	6067.655025	26	7	1	0.080078403
4171	57	1992	6.300000191	3	1	7396.956522	4232.715609	38	11	1	3.164240912
4172	57	1992	6.300000191	0	1	3628.695652	0	31	3	0	3.628695652
4173	57	1992	6.300000191	3	1	3459.387028	0	29	7	0	3.459387028
4174	57	1992	6.300000191	1	1	22897.84747	21392.37349	41	11	1	1.505473984
4175	57	1992	6.300000191	3	0	30887.38418	30887.38418	40	10	1	0
4176	57	1992	6.300000191	1	1	28839.665	22879.54384	23	10	0	5.960121169
4177	57	1992	6.300000191	3	0	4626.243763	0	30	11	0	4.626243763
4178	57	1992	6.300000191	1	0	0	0	20	11	0	0
4179	57	1992	6.300000191	0	0	13727.7263	13727.7263	38	10	1	0
4180	57	1992	6.300000191	1	0	0	0	21	7	0	0
4181	57	1992	6.300000191	0	0	78502.00285	73429.60798	23	0	0	5.072394868
4182	57	1992	6.300000191	2	1	6351.361369	0	36	10	0	6.351361369
4183	57	1992	6.300000191	0	0	26591.74982	14276.83535	47	7	0	12.31491447
4184	57	1992	6.300000191	0	1	28669.2124	22879.54384	28	11	1	5.789668567
4185	57	1992	6.300000191	1	1	457.5908767	0	21	11	0	0.457590877
4186	58	1992	7	1	1	1304.133999	228.7954384	29	7	1	1.07533856
4187	58	1992	7	1	1	7975.808981	0	41	10	0	7.975808981
4188	58	1992	7	2	0	1391.076265	247.0990734	22	11	1	1.143977192
4189	58	1992	7	0	0	10030.39202	4072.558803	38	0	1	5.957833215
4190	58	1992	7	1	1	8718.250178	0	34	11	0	8.718250178
4191	58	1992	7	0	1	5930.377762	0	46	11	0	5.930377762
4192	58	1992	7	0	0	31459.37277	31459.37277	34	11	1	0
4193	58	1992	7	0	0	16930.86244	14642.90805	54	11	1	2.287954384
4194	58	1992	7	0	1	6863.86315	0	36	9	0	6.86386315
4195	58	1992	7	0	1	17159.65788	17159.65788	22	7	1	0
4196	58	1992	7	3	1	4575.908767	4575.908767	28	10	1	0
4197	58	1992	7	1	0	14098.37491	4575.908767	53	10	1	9.522466144
4198	58	1992	7	0	0	5316.06201	0	51	10	0	5.31606201
4199	58	1992	7	0	0	11439.77192	11439.77192	26	11	1	0
4200	58	1992	7	2	1	0	0	24	7	0	0
4201	58	1992	7	0	0	20559.55809	16702.067	32	0	1	3.857491091
4202	58	1992	7	2	1	114.3977192	114.3977192	21	9	1	0
4203	58	1992	7	0	1	8579.828938	8579.828938	40	10	1	0
4204	58	1992	7	2	0	16930.86244	0	29	11	0	16.93086244
4205	58	1992	7	0	0	33199.36208	8307.562366	36	0	0	24.89179972
4206	58	1992	7	0	0	57858.93443	57198.85959	54	10	1	0.66007484
4207	58	1992	7	3	1	8007.840342	8007.840342	36	11	1	0
4208	58	1992	7	2	1	29011.26158	27604.16964	28	9	0	1.407091946
4209	58	1992	7	5	1	5628.367783	0	38	11	0	5.628367783
4210	58	1992	7	1	1	9531.617962	9531.617962	34	10	1	0
4211	58	1992	7	0	1	16906.83892	16015.68068	53	7	1	0.891158232
4212	58	1992	7	2	1	3569.208838	0	31	10	0	3.569208838
4213	58	1992	7	1	1	2676.906629	1601.568068	42	7	1	1.07533856
4214	58	1992	7	8	1	7920.898076	0	24	11	0	7.920898076
4215	58	1992	7	0	1	5198.232359	0	37	10	0	5.198232359
4216	59	1992	8.300000191	0	0	37929.70777	37929.70777	20	9	1	0
4217	59	1992	8.300000191	2	1	7207.056308	4118.31789	45	11	1	3.088738418
4218	59	1992	8.300000191	0	1	77736.68211	69025.2958	24	11	1	8.711386315
4219	59	1992	8.300000191	0	1	22614.14113	22238.91661	50	7	1	0.375224519
4220	59	1992	8.300000191	0	1	4090.862438	3793.428368	52	7	1	0.29743407
4221	59	1992	8.300000191	1	1	19447.61226	19447.61226	40	10	1	0
4222	59	1992	8.300000191	6	1	10354.13756	1751.429081	35	10	1	8.602708482
4223	59	1992	8.300000191	0	0	9151.817534	9151.817534	25	10	1	0
4224	59	1992	8.300000191	1	1	4739.497505	4392.872416	24	10	1	0.346625089
4225	59	1992	8.300000191	1	1	875.1425517	875.1425517	31	10	1	0
4226	59	1992	8.300000191	2	1	45561.17962	43471.13329	48	11	0	2.090046329
4227	59	1992	8.300000191	0	0	24174.52602	19447.61226	27	9	1	4.726913756
4228	59	1992	8.300000191	1	1	3322.109765	0	51	3	0	3.322109765
4229	59	1992	8.300000191	2	0	17191.68924	11073.69922	34	11	1	6.117990021
4230	59	1992	8.300000191	2	0	2059.158945	0	24	11	0	2.059158945
4231	59	1992	8.300000191	1	0	12168.48539	11897.36279	40	11	1	0.271122594
4232	59	1992	8.300000191	1	1	0	0	37	11	0	0
4233	59	1992	8.300000191	2	1	0	0	31	11	0	0
4234	59	1992	8.300000191	0	1	17388.45331	17159.65788	45	10	1	0.228795438
4235	59	1992	8.300000191	3	1	10939.85389	10939.85389	32	11	1	0
4236	59	1992	8.300000191	0	1	5491.09052	0	41	11	0	5.49109052
4237	59	1992	8.300000191	2	1	10176.8211	8007.840342	28	9	1	2.168980756
4238	59	1992	8.300000191	1	1	12584.89309	12583.74911	46	3	1	0.001143977
4239	59	1992	8.300000191	0	1	17013.2288	17013.2288	53	11	1	0
4240	59	1992	8.300000191	0	1	0	0	26	9	0	0
4241	59	1992	8.300000191	1	0	13093.96294	11439.77192	25	10	1	1.654191019
4242	59	1992	8.300000191	1	1	30910.26372	22879.54384	33	11	1	8.030719886
4243	59	1992	8.300000191	0	0	17871.21169	14013.7206	47	11	1	3.857491091
4244	59	1992	8.300000191	3	1	4630.819672	1487.170349	28	11	1	3.143649323
4245	59	1992	8.300000191	0	1	35228.77762	27409.69351	21	11	0	7.819084106
4246	59	1992	8.300000191	0	1	4482.102637	2402.352103	44	9	0	2.079750535
4247	59	1992	8.300000191	0	1	0	0	24	10	0	0
4248	59	1992	8.300000191	2	0	14871.70349	11439.77192	31	10	1	3.431931575
4249	59	1992	8.300000191	2	1	3610.392017	0	23	10	0	3.610392017
4250	59	1992	8.300000191	4	1	14642.90805	14642.90805	29	7	1	0
4251	59	1992	8.300000191	2	1	8579.828938	4575.908767	22	11	1	4.003920171
4252	59	1992	8.300000191	3	1	10625.26016	8579.828938	30	11	1	2.045431219
4253	59	1992	8.300000191	0	0	49010.27085	27704.83963	35	11	1	21.30543122
4254	59	1992	8.300000191	1	1	5372.116892	915.1817534	42	10	1	4.456935139
4255	59	1992	8.300000191	1	1	8923.022096	6863.86315	24	7	1	2.059158945
4256	59	1992	8.300000191	2	1	4159.501069	0	24	11	0	4.159501069
4257	59	1992	8.300000191	0	1	25167.49822	25167.49822	48	11	1	0
4258	59	1992	8.300000191	0	1	38190.53457	38190.53457	25	7	1	0
4259	59	1992	8.300000191	0	1	10076.15111	10066.99929	49	0	1	0.009151818
4260	59	1992	8.300000191	0	0	22598.12545	21735.56664	46	10	1	0.862558803
4261	59	1992	8.300000191	0	1	10524.59016	10524.59016	39	9	1	0
4262	59	1992	8.300000191	0	1	5719.885959	5719.885959	48	0	1	0
4263	59	1992	8.300000191	0	1	1029.579473	0	38	0	0	1.029579473
4264	59	1992	8.300000191	0	0	11096.57876	11096.57876	49	9	1	0
4265	59	1992	8.300000191	5	1	7943.777619	7172.736992	31	10	1	0.771040627
4266	59	1992	8.300000191	0	1	2059.158945	2059.158945	28	11	1	0
4267	59	1992	8.300000191	2	0	15063.89166	9151.817534	37	7	1	5.912074127
4268	59	1992	8.300000191	0	1	38190.53457	38190.53457	24	7	0	0
4269	59	1992	8.300000191	0	1	10009.80043	10009.80043	47	10	1	0
4270	59	1992	8.300000191	2	1	14871.70349	14871.70349	27	3	1	0
4271	59	1992	8.300000191	1	0	10181.39701	10181.39701	31	10	1	0
4272	59	1992	8.300000191	0	0	18303.63507	18303.63507	48	11	1	0
4273	59	1992	8.300000191	1	0	6863.86315	5719.885959	21	10	1	1.143977192
4274	59	1992	8.300000191	1	1	10227.15609	9286.806843	53	7	1	0.940349252
4275	59	1992	8.300000191	1	0	479.3264433	479.3264433	36	9	1	0
4276	59	1992	8.300000191	0	1	2022.551675	2022.551675	22	10	1	0
4277	59	1992	8.300000191	0	1	12812.54455	5719.885959	53	7	0	7.092658589
4278	59	1992	8.300000191	0	0	5243.991447	0	53	7	0	5.243991447
4279	59	1992	8.300000191	0	1	38190.53457	38190.53457	22	7	1	0
4280	59	1992	8.300000191	3	1	4749.7933	0	23	10	0	4.7497933
4281	59	1992	8.300000191	0	1	58342.83678	54910.9052	45	10	1	3.431931575
4282	59	1992	8.300000191	2	0	5437.323592	0	31	11	0	5.437323592
4283	59	1992	8.300000191	1	0	4763.521026	0	20	11	0	4.763521026
4284	59	1992	8.300000191	0	0	21011.42908	20591.58945	29	11	1	0.419839629
4285	59	1992	8.300000191	3	0	6863.86315	0	28	11	0	6.86386315
4286	59	1992	8.300000191	3	1	39446.62153	39446.62153	46	0	1	0
4287	59	1992	8.300000191	1	1	11897.36279	11897.36279	51	11	1	0
4288	59	1992	8.300000191	3	1	7481.610834	0	27	11	0	7.481610834
4289	59	1992	8.300000191	0	1	6863.86315	6863.86315	26	11	1	0
4290	59	1992	8.300000191	3	0	4996.892374	0	46	7	0	4.996892374
4291	59	1992	8.300000191	1	0	14414.11262	13727.7263	23	11	1	0.686386315
4292	59	1992	8.300000191	0	0	44643.70991	40039.20171	54	11	1	4.604508197
4293	59	1992	8.300000191	2	1	2140.381326	486.1903065	20	11	1	1.654191019
4294	59	1992	8.300000191	0	1	5957.833215	0	41	10	0	5.957833215
4295	59	1992	8.300000191	0	0	8264.091233	0	50	10	0	8.264091233
4296	59	1992	8.300000191	0	1	12240.55595	3431.931575	54	9	0	8.808624376
4297	59	1992	8.300000191	1	1	4420.327869	0	31	11	0	4.420327869
4298	59	1992	8.300000191	1	1	10634.41197	9151.817534	42	11	1	1.482594441
4299	59	1992	8.300000191	1	0	13727.7263	13727.7263	38	10	1	0
4300	59	1992	8.300000191	0	0	0	0	22	9	0	0
4301	59	1992	8.300000191	0	1	22879.54384	22879.54384	29	10	1	0
4302	59	1992	8.300000191	2	1	0	0	54	7	0	0
4303	59	1992	8.300000191	0	0	4688.018532	0	28	11	0	4.688018532
4304	59	1992	8.300000191	0	0	160224.3015	131556.2331	40	9	0	28.66806843
4305	59	1992	8.300000191	0	1	55319.30506	30069.44049	35	3	0	25.24986458
4306	59	1992	8.300000191	0	1	35228.77762	27409.69351	47	10	1	7.819084106
4307	59	1992	8.300000191	0	1	0	0	46	11	0	0
4308	59	1992	8.300000191	0	1	34370.79473	26769.06629	21	10	0	7.601728439
4309	59	1992	8.300000191	0	0	24023.52103	24023.52103	22	9	1	0
4310	59	1992	8.300000191	0	1	12684.4191	0	28	7	0	12.6844191
4311	59	1992	8.300000191	2	1	3212.287954	0	33	9	0	3.212287954
4312	59	1992	8.300000191	2	0	24160.79829	20591.58945	34	9	1	3.569208838
4313	59	1992	8.300000191	6	1	0	0	36	0	0	0
4314	59	1992	8.300000191	0	0	28599.42979	28599.42979	27	11	1	0
4315	59	1992	8.300000191	4	1	2173.556664	2173.556664	33	10	1	0
4316	59	1992	8.300000191	4	1	6635.067712	3431.931575	41	9	1	3.203136137
4317	59	1992	8.300000191	0	0	12348.08981	11604.50463	37	11	1	0.743585175
4318	59	1992	8.300000191	0	1	9151.817534	9151.817534	53	7	1	0
4319	59	1992	8.300000191	1	0	23108.33927	22879.54384	26	10	1	0.228795438
4320	59	1992	8.300000191	0	0	4539.301497	764.1767641	27	7	1	3.775124733
4321	59	1992	8.300000191	0	1	20226.66073	13727.7263	46	3	1	6.498934426
4322	59	1992	8.300000191	0	1	7435.851746	7435.851746	20	11	1	0
4323	59	1992	8.300000191	3	1	4996.892374	0	22	9	0	4.996892374
4324	59	1992	8.300000191	0	1	32108.00784	13727.7263	48	10	0	18.38028154
4325	59	1992	8.300000191	1	0	3308.382039	0	25	11	0	3.308382039
4326	59	1992	8.300000191	2	0	22861.2402	11439.77192	39	11	1	11.42146828
4327	59	1992	8.300000191	2	1	34719.70777	30601.38988	20	9	0	4.11831789
4328	59	1992	8.300000191	3	1	4749.7933	0	26	10	0	4.7497933
4329	59	1992	8.300000191	0	0	1715.965788	1715.965788	30	11	1	0
4330	59	1992	8.300000191	0	0	36655.31718	36607.27014	24	11	1	0.048047042
4331	61	1992	6.900000095	3	0	22680.4918	17159.65788	29	11	1	5.520833927
4332	61	1992	6.900000095	0	1	5044.939416	0	25	10	0	5.044939416
4333	61	1992	6.900000095	3	0	4617.091946	0	21	10	0	4.617091946
4334	61	1992	6.900000095	4	0	5147.897363	0	23	11	0	5.147897363
4335	61	1992	6.900000095	1	0	1372.77263	1372.77263	27	11	1	0
4336	61	1992	6.900000095	0	0	1011.275838	0	35	7	0	1.011275838
4337	61	1992	6.900000095	2	0	4189.244476	1059.32288	47	7	0	3.129921597
4338	61	1992	6.900000095	2	0	2379.472559	0	23	9	0	2.379472559
4339	61	1992	6.900000095	1	0	53721.16892	35005.70207	32	11	1	18.71546686
4340	61	1992	6.900000095	1	0	3143.649323	0	27	7	0	3.143649323
4341	61	1992	6.900000095	0	0	5793.100499	0	33	3	0	5.793100499
4342	61	1992	6.900000095	0	0	13027.61226	0	29	7	0	13.02761226
4343	61	1992	6.900000095	2	0	3129.921597	0	21	10	0	3.129921597
4344	61	1992	6.900000095	1	0	2690.634355	0	27	7	0	2.690634355
4345	61	1992	6.900000095	0	0	3175.680684	823.6635781	21	9	1	2.352017106
4346	61	1992	6.900000095	1	0	11550.73771	1601.568068	47	7	0	9.949169637
4347	61	1992	6.900000095	2	0	2807.320029	116.6856736	24	9	1	2.690634355
4348	61	1992	6.900000095	0	0	5719.885959	5719.885959	51	11	1	0
4349	61	1992	6.900000095	1	0	12135.31005	5147.897363	39	9	1	6.987412687
4350	61	1992	6.900000095	0	0	6204.932288	0	52	7	0	6.204932288
4351	61	1992	6.900000095	1	0	2576.236636	0	30	10	0	2.576236636
4352	61	1992	6.900000095	2	0	9723.80613	5719.885959	31	7	1	4.003920171
4353	61	1992	6.900000095	2	0	3129.921597	0	27	10	0	3.129921597
4354	61	1992	6.900000095	0	1	5440.755524	0	50	9	0	5.440755524
4355	62	1992	6.400000095	0	1	7435.851746	7435.851746	38	11	1	0
4356	62	1992	6.400000095	0	0	32066.82466	19647.80827	50	7	1	12.41901639
4357	62	1992	6.400000095	2	1	9568.225232	4003.920171	47	11	0	5.564305061
4358	62	1992	6.400000095	0	1	9989.208838	0	30	0	0	9.989208838
4359	62	1992	6.400000095	1	0	1304.133999	0	21	9	0	1.304133999
4360	62	1992	6.400000095	0	1	0	0	35	7	0	0
4361	62	1992	6.400000095	2	0	0	0	28	7	0	0
4362	62	1992	6.400000095	1	0	1.143977192	0	36	10	0	0.001143977
4363	62	1992	6.400000095	3	1	6177.476835	3431.931575	36	10	1	2.74554526
4364	62	1992	6.400000095	0	1	22783.44975	17159.65788	54	3	0	5.623791875
4365	62	1992	6.400000095	2	0	2859.942979	0	26	11	0	2.859942979
4366	62	1992	6.400000095	5	1	0	0	41	11	0	0
4367	62	1992	6.400000095	0	0	16226.17249	0	20	11	0	16.22617249
4368	62	1992	6.400000095	3	1	4475.238774	0	32	10	0	4.475238774
4369	62	1992	6.400000095	0	0	4935.117605	0	54	9	0	4.935117605
4370	62	1992	6.400000095	0	0	8579.828938	8579.828938	40	11	1	0
4371	62	1992	6.400000095	1	1	1949.337135	0	43	11	0	1.949337135
4372	62	1992	6.400000095	1	0	11241.86386	9151.817534	23	10	1	2.090046329
4373	62	1992	6.400000095	0	0	5861.73913	0	48	11	0	5.86173913
4374	62	1992	6.400000095	0	1	6770.057021	0	36	11	0	6.770057021
4375	62	1992	6.400000095	3	0	3102.466144	0	25	11	0	3.102466144
4376	62	1992	6.400000095	0	0	53356.2402	27455.4526	24	9	0	25.9007876
4377	62	1992	6.400000095	3	1	3088.738418	0	21	9	0	3.088738418
4378	62	1992	6.400000095	4	1	8065.039202	4575.908767	27	11	1	3.489130435
4379	62	1992	6.400000095	0	0	48113.39273	23451.53243	20	11	0	24.6618603
4380	62	1992	6.400000095	1	0	1702.238061	0	47	7	0	1.702238061
4381	62	1992	6.400000095	5	1	4475.238774	0	22	7	0	4.475238774
4382	62	1992	6.400000095	0	0	12688.99501	11439.77192	51	10	1	1.249223093
4383	62	1992	6.400000095	2	1	1944.761226	0	30	11	0	1.944761226
4384	62	1992	6.400000095	1	0	15758.28582	10347.2737	33	10	1	5.411012117
4385	63	1992	7.400000095	0	1	25424.89309	12583.74911	30	11	0	12.84114398
4386	63	1992	7.400000095	1	1	3672.166786	0	22	9	0	3.672166786
4387	63	1992	7.400000095	0	1	14927.75838	13738.0221	24	10	0	1.189736279
4388	63	1992	7.400000095	3	1	4899.654312	4739.497505	28	10	1	0.160156807
4389	63	1992	7.400000095	1	0	1355.612972	1355.612972	20	9	1	0
4390	63	1992	7.400000095	0	1	18564.46187	14871.70349	22	11	1	3.692758375
4391	63	1992	7.400000095	0	0	6532.109765	0	20	9	0	6.532109765
4392	63	1992	7.400000095	0	0	19184.49751	12583.74911	51	9	1	6.600748396
4393	63	1992	7.400000095	2	1	1097.074127	972.380613	23	11	1	0.124693514
4394	63	1992	7.400000095	0	1	10112.75838	3454.811119	47	10	1	6.657947256
4395	63	1992	7.400000095	2	1	9435.523877	3431.931575	28	11	1	6.003592302
4396	63	1992	7.400000095	1	1	11462.65146	0	43	9	0	11.46265146
4397	63	1992	7.400000095	1	0	6432.583749	5147.897363	40	10	1	1.284686386
4398	63	1992	7.400000095	0	0	23851.92445	14871.70349	46	11	1	8.980220955
4399	63	1992	7.400000095	2	0	0	0	21	9	0	0
4400	63	1992	7.400000095	0	0	6067.655025	0	51	9	0	6.067655025
4401	63	1992	7.400000095	2	0	7147.569494	5948.681397	48	9	1	1.198888097
4402	63	1992	7.400000095	1	1	17169.95367	17169.95367	34	11	1	0
4403	63	1992	7.400000095	2	1	8190.876693	0	45	3	0	8.190876693
4404	64	1992	8.199999809	0	0	5783.948681	0	46	10	0	5.783948681
4405	64	1992	8.199999809	0	1	5719.885959	5719.885959	30	11	1	0
4406	64	1992	8.199999809	2	1	343.1931575	0	21	9	0	0.343193158
4407	64	1992	8.199999809	2	1	4655.98717	1967.64077	28	11	1	2.688346401
4408	64	1992	8.199999809	2	0	7747.013542	608.595866	33	11	1	7.138417676
4409	64	1992	8.199999809	3	1	13041.33999	11096.57876	39	11	1	1.944761226
4410	64	1992	8.199999809	1	0	663.5067712	663.5067712	28	7	1	0
4411	64	1992	8.199999809	0	1	0	0	50	10	0	0
4412	64	1992	8.199999809	2	1	791.6322167	571.9885959	42	9	0	0.219643621
4413	64	1992	8.199999809	0	1	9705.502495	3088.738418	48	9	0	6.616764077
4414	64	1992	8.199999809	3	0	13155.73771	13155.73771	26	11	1	0
4415	64	1992	8.199999809	0	0	27913.04348	27913.04348	41	10	1	0
4416	64	1992	8.199999809	2	1	6470.334996	1155.416964	36	11	1	5.314918033
4417	64	1992	8.199999809	4	1	5115.866001	228.7954384	30	10	1	4.887070563
4418	64	1992	8.199999809	3	1	3431.931575	0	28	11	0	3.431931575
4419	64	1992	8.199999809	0	0	29689.64006	29598.12188	44	11	1	0.091518175
4420	64	1992	8.199999809	1	1	1647.327156	0	25	11	0	1.647327156
4421	64	1992	8.199999809	0	0	6863.86315	6863.86315	46	10	1	0
4422	64	1992	8.199999809	1	1	1138.257306	1138.257306	20	11	1	0
4423	64	1992	8.199999809	0	1	9705.502495	3088.738418	31	7	0	6.616764077
4424	64	1992	8.199999809	1	1	40496.79259	37751.24733	20	11	0	2.74554526
4425	64	1992	8.199999809	0	0	14789.33714	0	48	0	0	14.78933714
4426	64	1992	8.199999809	1	1	15741.12616	14199.0449	46	10	1	1.542081255
4427	64	1992	8.199999809	0	1	30887.38418	30887.38418	47	10	1	0
4428	64	1992	8.199999809	0	0	7138.417676	7138.417676	47	11	1	0
4429	64	1992	8.199999809	5	1	2965.188881	0	42	10	0	2.965188881
4430	64	1992	8.199999809	3	1	9209.016393	5914.362081	46	10	0	3.294654312
4431	64	1992	8.199999809	0	0	0	0	54	11	0	0
4432	64	1992	8.199999809	1	1	9151.817534	0	21	11	0	9.151817534
4433	64	1992	8.199999809	3	1	5818.267997	144.1411262	41	10	0	5.674126871
4434	64	1992	8.199999809	0	0	6863.86315	6863.86315	21	9	1	0
4435	64	1992	8.199999809	1	1	10126.4861	1121.097648	42	7	0	9.005388453
4436	64	1992	8.199999809	1	1	6037.911618	2276.514612	45	7	1	3.761397006
4437	64	1992	8.199999809	2	1	7001.140413	6177.476835	51	9	1	0.823663578
4438	64	1992	8.199999809	1	1	11439.77192	11439.77192	39	10	1	0
4439	64	1992	8.199999809	3	1	7788.196721	2402.352103	38	11	1	5.385844619
4440	64	1992	8.199999809	0	1	0	0	26	10	0	0
4441	64	1992	8.199999809	0	1	26094.11974	0	43	3	0	26.09411974
4442	71	1992	7.300000191	2	0	8685.07484	5731.325731	34	10	1	2.953749109
4443	71	1992	7.300000191	1	0	6905.046329	0	43	7	0	6.905046329
4444	71	1992	7.300000191	0	0	20728.86671	0	23	0	0	20.72886671
4445	71	1992	7.300000191	2	1	5660.399145	2859.942979	21	11	1	2.800456165
4446	71	1992	7.300000191	2	1	2773.000713	0	29	11	0	2.773000713
4447	71	1992	7.300000191	3	0	7207.056308	7207.056308	27	10	1	0
4448	71	1992	7.300000191	4	1	4841.311475	686.386315	40	11	0	4.15492516
4449	71	1992	7.300000191	1	0	6822.679972	0	22	11	0	6.822679972
4450	71	1992	7.300000191	2	0	2859.942979	2859.942979	32	9	1	0
4451	71	1992	7.300000191	3	0	2800.456165	0	21	11	0	2.800456165
4452	71	1992	7.300000191	1	1	4475.238774	0	33	11	0	4.475238774
4453	71	1992	7.300000191	3	0	17041.82823	15915.01069	34	9	1	1.126817534
4454	71	1992	7.300000191	2	0	13727.7263	13727.7263	30	10	1	0
4455	71	1992	7.300000191	1	0	5089.554526	3431.931575	25	11	1	1.657622951
4456	71	1992	7.300000191	2	0	12011.76051	5353.813257	32	11	1	6.657947256
4457	71	1992	7.300000191	1	1	5660.399145	2859.942979	46	7	0	2.800456165
4458	71	1992	7.300000191	0	1	28243.65289	8521.486101	48	9	0	19.72216679
4459	71	1992	7.300000191	0	1	6232.387741	0	50	11	0	6.232387741
4460	71	1992	7.300000191	0	0	25904.21953	1715.965788	36	10	1	24.18825374
4461	72	1992	8.199999809	2	1	18303.63507	18303.63507	43	7	1	0
4462	72	1992	8.199999809	0	1	24346.12259	23039.70064	33	11	1	1.306421953
4463	72	1992	8.199999809	0	1	12386.98503	5719.885959	35	7	0	6.667099073
4464	72	1992	8.199999809	2	1	2834.775481	1262.95082	38	7	1	1.571824661
4465	72	1992	8.199999809	2	0	1407.091946	0	24	10	0	1.407091946
4466	72	1992	8.199999809	0	1	4118.31789	0	51	7	0	4.11831789
4467	72	1992	8.199999809	3	1	2978.916607	0	27	7	0	2.978916607
4468	72	1992	8.199999809	1	1	2889.686386	666.9387028	41	11	1	2.222747684
4469	72	1992	8.199999809	9	1	6685.402709	0	33	11	0	6.685402709
4470	72	1992	8.199999809	1	1	0	0	20	10	0	0
4471	72	1992	8.199999809	2	1	1084.490378	800.7840342	23	9	1	0.283706344
4472	72	1992	8.199999809	3	0	63327.1454	59486.81397	20	0	0	3.840331433
4473	72	1992	8.199999809	1	1	30772.98646	13842.12402	52	11	0	16.93086244
4474	72	1992	8.199999809	2	1	0	0	26	7	0	0
4475	72	1992	8.199999809	0	1	0	0	29	7	0	0
4476	72	1992	8.199999809	2	1	9252.487527	0	36	11	0	9.252487527
4477	72	1992	8.199999809	2	1	2608.267997	0	32	11	0	2.608267997
4478	72	1992	8.199999809	0	0	16671.17962	0	49	7	0	16.67117962
4479	72	1992	8.199999809	2	1	8270.955096	8270.955096	47	11	1	0
4480	72	1992	8.199999809	3	1	1894.42623	0	24	11	0	1.89442623
4481	72	1992	8.199999809	0	1	1688.510335	0	27	9	0	1.688510335
4482	72	1992	8.199999809	0	0	3331.261582	3331.261582	30	11	1	0
4483	72	1992	8.199999809	2	1	1194.312188	0	30	9	0	1.194312188
4484	72	1992	8.199999809	3	1	3212.287954	0	26	11	0	3.212287954
4485	72	1992	8.199999809	0	1	12386.98503	5719.885959	51	7	0	6.667099073
4486	72	1992	8.199999809	0	1	5783.948681	0	51	11	0	5.783948681
4487	72	1992	8.199999809	1	1	20378.80969	10066.99929	52	9	0	10.31181041
4488	72	1992	8.199999809	3	1	3000.652174	0	39	11	0	3.000652174
